"id","aggregation_level","parent_type","parent_id","aggregation_level_value","metric","value","difference_from_previous_value","is_positive_value","created_at","updated_at","aggregation_index","aggregation_value_to_display"
6308126,"monthly","Impl::Output",3704060,"2016_February","pageviews",9,,,"2016-03-04 05:12:22.65681","2016-03-04 05:12:22.65681",1,"February"
6308130,"monthly","Impl::Output",3704063,"2016_February","pageviews",9,,,"2016-03-04 05:12:22.740349","2016-03-04 05:12:22.740349",1,"February"
6308137,"monthly","Impl::Output",3704071,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.01185","2016-03-04 05:12:23.01185",1,"February"
6308142,"monthly","Impl::Output",3704075,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.086554","2016-03-04 05:12:23.086554",1,"February"
6308145,"monthly","Impl::Output",3704079,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.191008","2016-03-04 05:12:23.191008",1,"February"
6308150,"monthly","Impl::Output",3704083,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.30351","2016-03-04 05:12:23.30351",1,"February"
6308156,"monthly","Impl::Output",3704089,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.465888","2016-03-04 05:12:23.465888",1,"February"
6308159,"monthly","Impl::Output",3704092,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.540853","2016-03-04 05:12:23.540853",1,"February"
6308164,"monthly","Impl::Output",3704097,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.615768","2016-03-04 05:12:23.615768",1,"February"
6308167,"monthly","Impl::Output",3704100,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.691421","2016-03-04 05:12:23.691421",1,"February"
6308170,"monthly","Impl::Output",3704103,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.770325","2016-03-04 05:12:23.770325",1,"February"
6308173,"monthly","Impl::Output",3704106,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.845457","2016-03-04 05:12:23.845457",1,"February"
6308182,"monthly","Impl::Output",3704114,"2016_February","pageviews",9,,,"2016-03-04 05:12:23.995987","2016-03-04 05:12:23.995987",1,"February"
6308193,"monthly","Impl::Output",3704125,"2016_February","pageviews",9,,,"2016-03-04 05:12:24.295539","2016-03-04 05:12:24.295539",1,"February"
6308197,"monthly","Impl::Output",3704129,"2016_February","pageviews",9,,,"2016-03-04 05:12:24.391261","2016-03-04 05:12:24.391261",1,"February"
6308201,"monthly","Impl::Output",3704133,"2016_February","pageviews",9,,,"2016-03-04 05:12:24.557768","2016-03-04 05:12:24.557768",1,"February"
6308178,"monthly","Impl::Output",3704111,"2016_February","pageviews",8,0,f,"2016-03-04 05:12:23.920454","2016-03-04 05:12:32.319388",1,"February"
6290187,"monthly","Impl::Output",3698973,"2016_February","pageviews",77,0,f,"2016-02-22 08:38:19.447537","2016-03-08 05:24:57.562237",1,"February"
6308032,"monthly","Impl::Output",3703971,"2016_February","pageviews",6,0,f,"2016-03-04 05:12:20.535373","2016-03-04 05:13:18.037871",1,"February"
6308204,"monthly","Impl::Output",3704136,"2016_February","pageviews",9,,,"2016-03-04 05:12:24.637542","2016-03-04 05:12:24.637542",1,"February"
6308209,"monthly","Impl::Output",3704141,"2016_February","pageviews",9,,,"2016-03-04 05:12:24.873401","2016-03-04 05:12:24.873401",1,"February"
6307980,"monthly","Impl::Output",3703923,"2016_February","pageviews",9,0,f,"2016-03-04 05:12:19.272189","2016-03-04 05:12:25.030584",1,"February"
6308213,"monthly","Impl::Output",3704145,"2016_February","pageviews",9,,,"2016-03-04 05:12:25.1763","2016-03-04 05:12:25.1763",1,"February"
6308216,"monthly","Impl::Output",3704148,"2016_February","pageviews",9,,,"2016-03-04 05:12:25.292837","2016-03-04 05:12:25.292837",1,"February"
6308219,"monthly","Impl::Output",3704151,"2016_February","pageviews",9,,,"2016-03-04 05:12:25.372524","2016-03-04 05:12:25.372524",1,"February"
6308225,"monthly","Impl::Output",3704157,"2016_February","pageviews",9,,,"2016-03-04 05:12:25.588916","2016-03-04 05:12:25.588916",1,"February"
6308228,"monthly","Impl::Output",3704160,"2016_February","pageviews",9,,,"2016-03-04 05:12:25.664081","2016-03-04 05:12:25.664081",1,"February"
6308231,"monthly","Impl::Output",3704162,"2016_February","pageviews",9,,,"2016-03-04 05:12:25.826967","2016-03-04 05:12:25.826967",1,"February"
6308234,"monthly","Impl::Output",3704165,"2016_February","pageviews",9,,,"2016-03-04 05:12:25.914236","2016-03-04 05:12:25.914236",1,"February"
6308237,"monthly","Impl::Output",3704168,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.001893","2016-03-04 05:12:26.001893",1,"February"
6307679,"monthly","Impl::Output",3703641,"2016_February","pageviews",9,0,f,"2016-03-04 05:12:11.85978","2016-03-04 05:12:26.06041",1,"February"
6308241,"monthly","Impl::Output",3704172,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.164581","2016-03-04 05:12:26.164581",1,"February"
6308244,"monthly","Impl::Output",3704175,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.239494","2016-03-04 05:12:26.239494",1,"February"
6308247,"monthly","Impl::Output",3704178,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.336549","2016-03-04 05:12:26.336549",1,"February"
6308250,"monthly","Impl::Output",3704181,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.414441","2016-03-04 05:12:26.414441",1,"February"
6308253,"monthly","Impl::Output",3704184,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.489462","2016-03-04 05:12:26.489462",1,"February"
6308256,"monthly","Impl::Output",3704187,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.564623","2016-03-04 05:12:26.564623",1,"February"
6308259,"monthly","Impl::Output",3704190,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.673006","2016-03-04 05:12:26.673006",1,"February"
6308262,"monthly","Impl::Output",3704193,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.747998","2016-03-04 05:12:26.747998",1,"February"
6308265,"monthly","Impl::Output",3704196,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.844488","2016-03-04 05:12:26.844488",1,"February"
6308269,"monthly","Impl::Output",3704200,"2016_February","pageviews",9,,,"2016-03-04 05:12:26.989318","2016-03-04 05:12:26.989318",1,"February"
6308272,"monthly","Impl::Output",3704203,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.061283","2016-03-04 05:12:27.061283",1,"February"
6308274,"monthly","Impl::Output",3704205,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.164525","2016-03-04 05:12:27.164525",1,"February"
6308279,"monthly","Impl::Output",3704210,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.336476","2016-03-04 05:12:27.336476",1,"February"
6308284,"monthly","Impl::Output",3704215,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.48131","2016-03-04 05:12:27.48131",1,"February"
6308287,"monthly","Impl::Output",3704218,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.556293","2016-03-04 05:12:27.556293",1,"February"
6308289,"monthly","Impl::Output",3704220,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.656466","2016-03-04 05:12:27.656466",1,"February"
6308292,"monthly","Impl::Output",3704222,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.728484","2016-03-04 05:12:27.728484",1,"February"
6308294,"monthly","Impl::Output",3704224,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.829039","2016-03-04 05:12:27.829039",1,"February"
6308297,"monthly","Impl::Output",3704227,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.899392","2016-03-04 05:12:27.899392",1,"February"
6308300,"monthly","Impl::Output",3704230,"2016_February","pageviews",9,,,"2016-03-04 05:12:27.978717","2016-03-04 05:12:27.978717",1,"February"
6308309,"monthly","Impl::Output",3704238,"2016_February","pageviews",8,,,"2016-03-04 05:12:28.362577","2016-03-04 05:12:28.362577",1,"February"
6308311,"monthly","Impl::Output",3704240,"2016_February","pageviews",8,,,"2016-03-04 05:12:28.432991","2016-03-04 05:12:28.432991",1,"February"
6308314,"monthly","Impl::Output",3704243,"2016_February","pageviews",8,,,"2016-03-04 05:12:28.537697","2016-03-04 05:12:28.537697",1,"February"
6308317,"monthly","Impl::Output",3704245,"2016_February","pageviews",8,,,"2016-03-04 05:12:28.700165","2016-03-04 05:12:28.700165",1,"February"
6308324,"monthly","Impl::Output",3704251,"2016_February","pageviews",8,,,"2016-03-04 05:12:28.906215","2016-03-04 05:12:28.906215",1,"February"
6308327,"monthly","Impl::Output",3699881,"2016_February","pageviews",8,55497,f,"2016-03-04 05:12:28.971747","2016-03-04 05:12:28.971747",2,"February"
6308330,"monthly","Impl::Output",3704254,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.071847","2016-03-04 05:12:29.071847",1,"February"
6308332,"monthly","Impl::Output",3704255,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.142426","2016-03-04 05:12:29.142426",1,"February"
6308335,"monthly","Impl::Output",3704256,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.239028","2016-03-04 05:12:29.239028",1,"February"
6308338,"monthly","Impl::Output",3704259,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.342744","2016-03-04 05:12:29.342744",1,"February"
6308343,"monthly","Impl::Output",3704264,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.480737","2016-03-04 05:12:29.480737",1,"February"
6308345,"monthly","Impl::Output",3704266,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.55116","2016-03-04 05:12:29.55116",1,"February"
6308348,"monthly","Impl::Output",3704269,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.630746","2016-03-04 05:12:29.630746",1,"February"
6308351,"monthly","Impl::Output",3704272,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.726554","2016-03-04 05:12:29.726554",1,"February"
6308353,"monthly","Impl::Output",3704274,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.822602","2016-03-04 05:12:29.822602",1,"February"
6308356,"monthly","Impl::Output",3704277,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.892838","2016-03-04 05:12:29.892838",1,"February"
6308358,"monthly","Impl::Output",3704279,"2016_February","pageviews",8,,,"2016-03-04 05:12:29.993013","2016-03-04 05:12:29.993013",1,"February"
6308360,"monthly","Impl::Output",3704281,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.068161","2016-03-04 05:12:30.068161",1,"February"
6308363,"monthly","Impl::Output",3704284,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.139622","2016-03-04 05:12:30.139622",1,"February"
6308365,"monthly","Impl::Output",3704286,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.23505","2016-03-04 05:12:30.23505",1,"February"
6308368,"monthly","Impl::Output",3704289,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.339833","2016-03-04 05:12:30.339833",1,"February"
6308371,"monthly","Impl::Output",3704292,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.40991","2016-03-04 05:12:30.40991",1,"February"
6308374,"monthly","Impl::Output",3704295,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.481656","2016-03-04 05:12:30.481656",1,"February"
6308376,"monthly","Impl::Output",3704296,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.55185","2016-03-04 05:12:30.55185",1,"February"
6308380,"monthly","Impl::Output",3704299,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.760612","2016-03-04 05:12:30.760612",1,"February"
6308383,"monthly","Impl::Output",3704302,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.918666","2016-03-04 05:12:30.918666",1,"February"
6308386,"monthly","Impl::Output",3704305,"2016_February","pageviews",8,,,"2016-03-04 05:12:30.993593","2016-03-04 05:12:30.993593",1,"February"
6308390,"monthly","Impl::Output",3704309,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.143817","2016-03-04 05:12:31.143817",1,"February"
6308393,"monthly","Impl::Output",3704312,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.218837","2016-03-04 05:12:31.218837",1,"February"
6308395,"monthly","Impl::Output",3704313,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.327201","2016-03-04 05:12:31.327201",1,"February"
6308398,"monthly","Impl::Output",3704316,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.402228","2016-03-04 05:12:31.402228",1,"February"
6308401,"monthly","Impl::Output",3704319,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.507073","2016-03-04 05:12:31.507073",1,"February"
6308404,"monthly","Impl::Output",3704322,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.577246","2016-03-04 05:12:31.577246",1,"February"
6308407,"monthly","Impl::Output",3704325,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.652229","2016-03-04 05:12:31.652229",1,"February"
6308410,"monthly","Impl::Output",3704327,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.727357","2016-03-04 05:12:31.727357",1,"February"
6308412,"monthly","Impl::Output",3704329,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.81902","2016-03-04 05:12:31.81902",1,"February"
6308415,"monthly","Impl::Output",3704331,"2016_February","pageviews",8,,,"2016-03-04 05:12:31.8941","2016-03-04 05:12:31.8941",1,"February"
6308418,"monthly","Impl::Output",3704333,"2016_February","pageviews",8,,,"2016-03-04 05:12:32.044067","2016-03-04 05:12:32.044067",1,"February"
6308421,"monthly","Impl::Output",3704336,"2016_February","pageviews",8,,,"2016-03-04 05:12:32.119098","2016-03-04 05:12:32.119098",1,"February"
6308424,"monthly","Impl::Output",3704339,"2016_February","pageviews",8,,,"2016-03-04 05:12:32.260925","2016-03-04 05:12:32.260925",1,"February"
6308429,"monthly","Impl::Output",3704344,"2016_February","pageviews",8,,,"2016-03-04 05:12:32.39429","2016-03-04 05:12:32.39429",1,"February"
6308432,"monthly","Impl::Output",3704347,"2016_February","pageviews",8,,,"2016-03-04 05:12:32.566202","2016-03-04 05:12:32.566202",1,"February"
6308435,"monthly","Impl::Output",3704350,"2016_February","pageviews",8,,,"2016-03-04 05:12:32.641183","2016-03-04 05:12:32.641183",1,"February"
6308438,"monthly","Impl::Output",3704353,"2016_February","pageviews",8,,,"2016-03-04 05:12:32.808423","2016-03-04 05:12:32.808423",1,"February"
6308441,"monthly","Impl::Output",3704356,"2016_February","pageviews",8,,,"2016-03-04 05:12:32.886117","2016-03-04 05:12:32.886117",1,"February"
6308444,"monthly","Impl::Output",3704359,"2016_February","pageviews",8,,,"2016-03-04 05:12:32.99449","2016-03-04 05:12:32.99449",1,"February"
6308447,"monthly","Impl::Output",3704361,"2016_February","pageviews",8,,,"2016-03-04 05:12:33.07787","2016-03-04 05:12:33.07787",1,"February"
